0.004999967231241671  473.49
0.005212704958297234  462.5
0.005434565943416311  451.71
0.005666035437030423  441.1
0.0059071031222592656  430.68
0.006158562856800105  420.45
0.006420724362149131  410.39
0.006693887670505329  400.5
0.006978733954356621  390.78
0.007275640363423492  381.22
0.00758545043946771  371.82
0.007908163505109051  362.57
0.008244725856703  353.48
0.00859568687140181  344.53
0.008961632629786753  335.72
0.009343194230075336  327.05
0.009740292830002334  318.52
0.010155146812441618  310.12
0.010586985520715542  301.85
0.01103749554287365  293.7
0.011507721128002572  285.67
0.011997695706705992  277.76
0.012507988724536916  269.96
0.013040260358137499  262.28
0.0135953536814224  254.71
0.0141739951108456  247.24
0.014777086329821306  239.88
0.015405972742003992  232.63
0.01606179234028134  225.47
0.01674534209871554  218.42
0.017457889780636126  211.47
0.018201116785786595  204.61
0.018975525709469032  197.85
0.019783342763495033  191.19
0.020625187136409713  184.63
0.02150300689104905  178.17
0.022418260090968214  171.8
0.023372075748963148  165.54
0.024367003544101984  159.38
0.025403992917344475  153.32
0.02648499080022637  147.37
0.02761217483254637  141.53
0.028787338325268686  135.8
0.030012390751397864  130.18
0.031290174498561404  124.69
0.03262140853871648  119.31
0.03401020091430523  114.06
0.035457484895215406  108.94
0.0369660666169051  103.95
0.038540313159185484  99.098
0.040180246761869175  94.387
0.04188938017200477  89.82
0.04367331974817701  85.4
0.04553220250940129  81.13
0.04746896413840488  77.013
0.049488758804574186  73.05
0.05159558361760287  69.244
0.0537915690195235  65.596
0.05608114141175127  62.105
0.05846656014010172  58.773
0.06095584436238924  55.597
0.06354904532706289  52.578
0.0662556444360069  49.712
0.06907581894985776  46.998
0.07201683749599193  44.432
0.0750782290378465  42.01
0.07827284560170436  39.728
0.08160612613249504  37.582
0.08507801237432218  35.565
0.08869951883896102  33.672
0.09247720402259992  31.898
0.09641072117659387  30.235
0.10051413654892558  28.677
0.10479603366841325  27.217
0.10925642177749358  25.849
0.11390370917142831  24.565
0.11874742594875941  23.359
0.12379848969855188  22.224
0.129072214113452  21.153
0.13456503623202376  20.14
0.14029169393624932  19.179
0.14626296176988923  18.266
0.15248894613391187  17.394
0.15897854469033662  16.56
0.16574318218447925  15.76
0.17279785289835642  14.991
0.18015196802345138  14.25
0.18781783502204066  13.534
0.1958119135681792  12.843
0.20414632478734743  12.175
0.2128337752482228  11.53
0.22189166624865722  10.906
0.23133536231570057  10.304
0.24118152670472837  9.7236
0.2514484210130196  9.1649
0.2621451865550992  8.6281
0.27330362048517515  8.1133
0.28493596725828996  7.6206
0.29706061152718144  7.1501
0.30970496198910824  6.7019
0.32288389654183625  6.2757
0.33662997864054656  5.8714
0.35095161750764187  5.4887
0.36589696748738293  5.1273
0.38146633263522156  4.7867
0.3977038891198066  4.4664
0.41462123343176177  4.1657
0.43227176428805425  3.8841
0.4506713221369623  3.6209
0.4698506420839007  3.3754
0.48984310154912775  3.1468
0.5106853424215327  2.9346
0.5324180333795667  2.7379
0.5550867990378748  2.5562
0.5787163341724222  2.3887
0.6033293792364949  2.2349
0.6290101335959601  2.0942
0.6557928035179292  1.9659
0.6837111913152074  1.8497
0.7127985939582598  1.7451
0.7431322670408758  1.6518
0.7747559047247373  1.5694
0.8077145761113989  1.4979
0.8421122558792347  1.437
0.8779506262080422  1.3868
0.9152826475202991  1.3476
0.9542383393604227  1.3197
0.9948979893524291  1.3039
1.0372641799807556  1.3012
1.0814146309036172  1.3136
1.1274364593352708  1.344
1.1753169725386265  1.3974
1.2253823624540394  1.4821
1.277542142970043  1.612
1.3319173185632764  1.8089
1.3886029033689082  2.0948
1.4477030829861484  2.4465
1.5093149688737093  2.7061
1.5735431755752378  2.6523
1.6405232803151757  2.3052
1.710339041165106  1.9115
1.7831241361258083  1.6203
1.8590284952408755  1.4286
1.9381311443169515  1.2952
2.0206357247200852  1.1911
2.106604153140765  1.1005
2.1962762600634114  1.0162
2.289770207640307  0.93525
2.387203485628737  0.85697
2.488792730053992  0.78186
2.594734266017197  0.71074
2.7051292176619404  0.64439
2.8202581191278764  0.58336
2.9403132172812794  0.52788
3.06542519490431  0.4779
3.195880588557796  0.43317
3.331923018276846  0.3933
3.473724852434711  0.35785
3.621562361124572  0.32634
3.775746488202324  0.29832
3.9363808436708165  0.27336
4.103941856711122  0.25107
4.278562614159007  0.23109
4.460665135207761  0.21312
4.650569671159029  0.19687
4.848435297712331  0.1821
5.054802162145291  0.1686
5.269868127389795  0.15617
5.494291741252314  0.14468
5.728075187484394  0.13398
5.9716880566949095  0.12398
6.2259810903434625  0.11461
6.490978871949097  0.10582
6.767326425036827  0.097571
7.055379698008292  0.089866
7.3554928472413215  0.082703
7.668492542868612  0.076091
7.994853458414993  0.07004
8.33507142407393  0.064557
8.689668309020165  0.05964
9.059860243558619  0.055281
9.444975046324348  0.051461
9.847048481701194  0.048158
10.26614121330626  0.04535
10.703054854376703  0.043024
11.158688455863533  0.041181
11.634060939579593  0.039857
12.129151578272324  0.039141
12.64512513468773  0.039232
13.183215565951036  0.040584
13.744256322399313  0.044408
14.329290659705254  0.055295
14.939113832865388  0.11588
15.57492461944598  0.282
16.237860969563187  0.39013
16.92871112837419  0.46884
17.649245887215432  0.53121
18.400467109882566  0.58276
19.183689839563623  0.62647
20.000030235046413  0.66415
